review_id,product_id,user_id,rating,review_text,review_date
R00291,P1214,U5519,2.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-06-04
R00292,P1977,U5291,2.0,不满意，不会再买。 真的后悔购买，太糟了！ 客服很不专业，解决不了问题,2023-05-19
R00293,P1110,U5801,4.0,非常好，我很喜欢！ 质量很好，物超所值，物流还算正常,2023-12-04
R00294,P1357,U5472,2.0,性价比不高，不值得。 物流还算正常,2023-04-23
R00295,P1659,U5630,3.0,还行，凑合用吧。 不推荐，没什么用，还行，凑合用吧,2023-12-19
R00296,P1456,U5704,4.0,推荐购买，效果显著。 这是第2次购买，一如既往的好！ 质量一般，有瑕疵，不满意，不会再买,2023-11-11
R00297,P1512,U5480,1.0,外观普通，功能有问题。,2023-08-19
R00298,P1307,U5407,4.0,家人都很喜欢，下次还会光顾。 这是第2次购买，一如既往的好！ 推荐购买，效果显著,2023-06-03
R00299,P1969,U5109,4.0,家人都很喜欢，下次还会光顾。,2023-03-15
R00300,P1921,U5067,1.0,一次糟糕的购物体验。 一次糟糕的购物体验,2023-03-18
R00301,P1926,U5324,2.0,不满意，不会再买。,2023-10-02
R00302,P1029,U5743,5.0,非常好，我很喜欢！ 这是第5次购买，一如既往的好！,2023-12-07
R00303,P1982,U5403,5.0,家人都很喜欢，下次还会光顾。 这是第3次购买，一如既往的好！ 一般般，不算好也不算坏，不满意，不会再买,2023-12-30
R00304,P1713,U5740,4.0,推荐购买，效果显著。,2023-06-29
R00305,P1449,U5387,3.0,还行，凑合用吧。 外观普通，功能有问题,2023-12-04
R00306,P1768,U5078,5.0,非常满意的一次购物，会回购的。 这是第2次购买，一如既往的好！,2023-03-23
R00307,P1767,U5391,5.0,性价比很高，值得拥有。,2023-05-10
R00308,P1476,U5276,3.0,价格适中，没有惊喜。 没什么好说的，就这样吧。,2023-04-27
R00309,P1979,U5184,3.0,物流还算正常。 没什么好说的，就这样吧。 还可以吧，一般般，暂时没发现什么问题,2023-03-08
R00310,P1086,U5143,5.0,非常好，我很喜欢！ 还可以吧，一般般,2023-03-20
R00311,P1341,U5013,2.0,包装破损，送货慢。,2023-05-29
R00312,P1268,U5188,5.0,推荐购买，效果显著。,2023-03-09
R00313,P1712,U5474,1.0,外观普通，功能有问题。,2023-07-08
R00314,P1550,U5566,1.0,外观普通，功能有问题。 真的后悔购买，太糟了！,2023-06-25
R00315,P1715,U5041,1.0,有点失望，和描述不符。 简直完美，超出预期,2023-01-12
R00316,P1294,U5366,2.0,不推荐，没什么用。 真的后悔购买，太糟了！,2023-12-03
R00317,P1061,U5130,2.0,一次糟糕的购物体验。 家人都很喜欢，下次还会光顾,2023-11-22
R00318,P1106,U5098,2.0,差评，太差了。,2023-12-10
R00319,P1556,U5288,2.0,有点失望，和描述不符。 真的后悔购买，太糟了！,2023-02-14
R00320,P1310,U5215,1.0,性价比不高，不值得。,2023-11-11
R00321,P1560,U5796,4.0,推荐购买，效果显著。 这是第1次购买，一如既往的好！ 中规中矩，符合预期,2023-01-25
R00322,P1745,U5908,4.0,非常满意的一次购物，会回购的。 推荐购买，效果显著，还行，凑合用吧,2023-05-26
R00323,P1400,U5954,3.0,没什么特别的。 没什么好说的，就这样吧。 外观普通，功能有问题，非常好，我很喜欢,2023-05-20
R00324,P1597,U5738,5.0,外观漂亮，功能齐全。 这是第5次购买，一如既往的好！ 一般般，不算好也不算坏,2023-08-21
R00325,P1932,U5563,5.0,简直完美，超出预期。 这是第5次购买，一如既往的好！,2023-11-12
R00326,P1284,U5084,4.0,简直完美，超出预期。 这是第4次购买，一如既往的好！ 挺普通的，没什么特色，性价比不高，不值得,2023-05-30
R00327,P1177,U5502,3.0,还行，凑合用吧。 没什么好说的，就这样吧。 质量很好，物超所值，物流还算正常,2023-03-18
R00328,P1600,U5600,4.0,非常好，我很喜欢！,2023-05-02
R00329,P1408,U5621,2.0,客服很不专业，解决不了问题。,2023-04-03
R00330,P1418,U5438,5.0,性价比很高，值得拥有。,2023-09-09
R00331,P1668,U5391,4.0,质量很好，物超所值。,2023-03-23
R00332,P1367,U5512,1.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！,2023-03-27
R00333,P1935,U5213,2.0,外观普通，功能有问题。,2023-08-23
R00334,P1857,U5997,3.0,还行，凑合用吧。 暂时没发现什么问题,2023-08-25
R00335,P1474,U5024,1.0,不推荐，没什么用。 真的后悔购买，太糟了！,2023-05-28
R00336,P1982,U5638,2.0,不满意，不会再买。,2023-06-06
R00337,P1567,U5094,5.0,质量很好，物超所值。,2023-11-22
R00338,P1989,U5553,4.0,质量很好，物超所值。,2023-06-09
R00339,P1483,,2.0,一次糟糕的购物体验。 用用看再说，外观漂亮，功能齐全,2023-02-05
R00340,P1857,U5206,1.0,性价比不高，不值得。,2023-05-06
R00341,P1191,U5698,2.0,外观普通，功能有问题。 真的后悔购买，太糟了！ 简直完美，超出预期，推荐购买，效果显著,2023-09-20
R00342,P1401,U5855,3.0,用用看再说。 没什么好说的，就这样吧。 不推荐，没什么用,2023-03-17
R00343,P1032,U5010,4.0,非常好，我很喜欢！ 这是第5次购买，一如既往的好！,2023-07-24
R00344,P1860,U5646,5.0,包装精美，送货速度快。,2023-05-29
R00345,P1370,U5382,3.0,暂时没发现什么问题。 没什么好说的，就这样吧。,2023-11-24
R00346,P1678,U5109,1.0,性价比不高，不值得。 性价比很高，值得拥有,2023-02-03
R00347,P1537,U5578,2.0,差评，太差了。,2023-07-16
R00348,P1198,U5680,5.0,推荐购买，效果显著。,2023-10-06
R00349,P1112,U5689,5.0,外观漂亮，功能齐全。,2023-06-19
R00350,P1966,U5434,4.0,推荐购买，效果显著。,2023-08-31
R00351,P1251,U5317,1.0,不推荐，没什么用。 不满意，不会再买，包装精美，送货速度快,2023-04-26
R00352,P1511,U5915,5.0,性价比很高，值得拥有。 质量一般，有瑕疵，包装精美，送货速度快,2023-11-02
R00353,P1128,U5097,2.0,外观普通，功能有问题。 真的后悔购买，太糟了！,2023-03-17
R00354,P1850,U5203,4.0,非常好，我很喜欢！,2023-03-12
R00355,P1641,U5225,5.0,客服服务态度很好，耐心解答。 价格适中，没有惊喜，外观普通，功能有问题,2023-11-02
R00356,P1346,U5372,4.0,外观漂亮，功能齐全。 这是第5次购买，一如既往的好！ 有点失望，和描述不符，客服很不专业，解决不了问题,2023-10-07
R00357,P1957,U5986,4.0,性价比很高，值得拥有。 性价比很高，值得拥有,2023-10-10
R00358,P1267,U5407,1.0,客服很不专业，解决不了问题。,2023-03-21
R00359,P1244,U5796,1.0,差评，太差了。 简直完美，超出预期，简直完美，超出预期,2023-03-06
R00360,P1087,U5428,3.0,价格适中，没有惊喜。,2023-09-18
R00361,P1349,U5504,4.0,客服服务态度很好，耐心解答。 有点失望，和描述不符，推荐购买，效果显著,2023-07-21
R00362,P1479,,2.0,不满意，不会再买。,2023-01-18
R00363,P1965,U5956,3.0,价格适中，没有惊喜。 没什么好说的，就这样吧。,2023-09-15
R00364,P1358,U5277,4.0,质量很好，物超所值。 简直完美，超出预期，客服很不专业，解决不了问题,2023-11-23
R00365,P1203,U5283,3.0,一般般，不算好也不算坏。 价格适中，没有惊喜,2023-01-25
R00366,P1599,U5660,5.0,质量很好，物超所值。 这是第4次购买，一如既往的好！,2023-07-28
R00367,P1950,U5595,,不推荐，没什么用。 真的后悔购买，太糟了！,2023-08-04
R00368,P1525,U5407,3.0,价格适中，没有惊喜。 没什么好说的，就这样吧。 一次糟糕的购物体验,2023-11-20
R00369,P1307,U5928,2.0,差评，太差了。,2023-02-17
R00370,P1292,U5780,1.0,质量一般，有瑕疵。 客服服务态度很好，耐心解答,2023-02-21
R00371,P1098,U5526,1.0,有点失望，和描述不符。,2023-03-26
R00372,P1578,U5115,2.0,差评，太差了。 真的后悔购买，太糟了！,2023-03-10
R00373,P1652,U5240,3.0,暂时没发现什么问题。 不满意，不会再买,2023-11-28
R00374,P1036,U5858,1.0,不推荐，没什么用。 物流还算正常,2023-03-24
R00375,P1231,U5461,,家人都很喜欢，下次还会光顾。,2023-03-14
R00376,P1005,U5026,3.0,中规中矩，符合预期。 没什么好说的，就这样吧。,2023-03-24
R00377,P1071,U5021,5.0,包装精美，送货速度快。,2023-09-15
R00378,P1345,U5454,1.0,不满意，不会再买。,2023-10-11
R00379,P1715,U5609,3.0,还行，凑合用吧。 一般般，不算好也不算坏，还可以吧，一般般,2023-04-07
R00380,P1188,U5608,1.0,一次糟糕的购物体验。,2023-01-17
R00381,P1962,U5489,3.0,中规中矩，符合预期。,2023-08-23
R00382,P1875,U5049,3.0,价格适中，没有惊喜。 有点失望，和描述不符,2023-02-13
R00383,P1914,U5650,1.0,质量一般，有瑕疵。,2023-10-14
R00384,P1578,U5382,3.0,物流还算正常。 没什么好说的，就这样吧。,2023-05-02
R00385,P1286,U5679,1.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-06-03
R00386,P1226,U5507,3.0,还可以吧，一般般。 没什么好说的，就这样吧。 客服很不专业，解决不了问题，暂时没发现什么问题,2023-03-08
R00387,P1792,U5712,5.0,性价比很高，值得拥有。,2023-04-22
R00388,P1158,U5990,3.0,暂时没发现什么问题。 没什么好说的，就这样吧。 物流还算正常，不推荐，没什么用,2023-02-20
R00389,P1519,U5093,2.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！,2023-12-30
R00390,P1838,U5662,1.0,不满意，不会再买。 用用看再说,2023-02-21
R00391,P1360,U5909,3.0,还可以吧，一般般。,2023-10-10
R00392,P1124,U5420,5.0,性价比很高，值得拥有。 这是第2次购买，一如既往的好！,2023-10-31
R00393,P1666,U5868,3.0,中规中矩，符合预期。,2023-10-02
R00394,P1154,U5188,4.0,外观漂亮，功能齐全。,2023-08-06
R00395,P1486,U5411,5.0,简直完美，超出预期。 外观普通，功能有问题,2023-05-02
R00396,P1334,U5940,3.0,还可以吧，一般般。,2023-12-30
R00397,P1368,U5307,4.0,非常满意的一次购物，会回购的。 这是第5次购买，一如既往的好！,2023-09-22
R00398,P1540,U5693,3.0,用用看再说。 没什么好说的，就这样吧。 非常好，我很喜欢，不推荐，没什么用,2023-03-18
R00399,P1753,U5115,3.0,还行，凑合用吧。,2023-04-29
R00400,P1082,U5601,1.0,包装破损，送货慢。 真的后悔购买，太糟了！,2023-02-20
R00401,P1874,U5066,3.0,物流还算正常。 没什么好说的，就这样吧。,2023-06-09
R00402,P1507,U5749,2.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-06-05
R00403,P1793,U5095,5.0,客服服务态度很好，耐心解答。 中规中矩，符合预期，包装精美，送货速度快,2023-03-25
R00404,P1899,U5758,1.0,一次糟糕的购物体验。 简直完美，超出预期，还可以吧，一般般,2023-08-30
R00405,P1711,U5140,3.0,一般般，不算好也不算坏。,2023-01-13
R00406,P1791,U5550,1.0,包装破损，送货慢。,2023-11-15
R00407,P1549,U5241,2.0,差评，太差了。 真的后悔购买，太糟了！,2023-09-12
R00408,P1997,U5488,5.0,质量很好，物超所值。,2023-03-15
R00409,P1837,U5081,3.0,价格适中，没有惊喜。,2023-10-31
R00410,P1509,U5792,4.0,包装精美，送货速度快。 这是第2次购买，一如既往的好！,2023-02-17
R00411,P1302,U5452,1.0,不满意，不会再买。 真的后悔购买，太糟了！ 包装破损，送货慢,2023-11-19
R00412,P1282,U5344,1.0,一次糟糕的购物体验。 一次糟糕的购物体验，用用看再说,2023-01-22
R00413,P1711,U5672,4.0,质量很好，物超所值。 推荐购买，效果显著,2023-05-03
R00414,P1085,U5745,2.0,客服很不专业，解决不了问题。 差评，太差了，不满意，不会再买,2023-11-08
R00415,P1580,U5864,1.0,一次糟糕的购物体验。 真的后悔购买，太糟了！ 没什么特别的，不满意，不会再买,2023-05-17
R00416,P1180,U5781,1.0,不满意，不会再买。,2023-11-20
R00417,P1291,U5971,5.0,推荐购买，效果显著。 暂时没发现什么问题，质量一般，有瑕疵,2023-04-14
R00418,P1224,U5889,4.0,质量很好，物超所值。,2023-11-16
R00419,P1958,U5746,3.0,挺普通的，没什么特色。 没什么好说的，就这样吧。 有点失望，和描述不符，物流还算正常,2023-07-04
R00420,P1141,U5175,1.0,差评，太差了。 真的后悔购买，太糟了！ 还可以吧，一般般,2023-03-17
R00421,P1839,U5115,5.0,外观漂亮，功能齐全。 外观漂亮，功能齐全，非常好，我很喜欢,2023-10-07
R00422,P1922,U5521,5.0,简直完美，超出预期。,2023-10-25
R00423,P1493,U5175,4.0,客服服务态度很好，耐心解答。,2023-03-19
R00424,P1376,U5059,2.0,一次糟糕的购物体验。 外观普通，功能有问题,2023-03-06
R00425,P1547,U5732,4.0,客服服务态度很好，耐心解答。,2023-12-05
R00426,P1049,U5172,4.0,性价比很高，值得拥有。 这是第1次购买，一如既往的好！,2023-01-22
R00427,P1896,U5930,3.0,还行，凑合用吧。,2023-01-16
R00428,P1915,U5489,5.0,家人都很喜欢，下次还会光顾。,2023-09-28
R00429,P1830,U5314,1.0,包装破损，送货慢。,2023-11-18
R00430,P1449,U5681,1.0,包装破损，送货慢。,2023-02-26
R00431,P1701,U5107,5.0,性价比很高，值得拥有。 这是第2次购买，一如既往的好！,2023-02-23
R00432,P1200,U5434,4.0,包装精美，送货速度快。,2023-10-04
R00433,P1806,U5247,2.0,有点失望，和描述不符。 真的后悔购买，太糟了！,2023-04-05
R00434,P1712,U5634,1.0,一次糟糕的购物体验。 性价比很高，值得拥有,2023-08-24
R00435,P1278,U5014,2.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-03-25
R00436,P1086,U5301,3.0,中规中矩，符合预期。,2023-01-05
R00437,P1436,U5657,2.0,有点失望，和描述不符。 真的后悔购买，太糟了！,2023-03-18
R00438,P1767,U5915,4.0,客服服务态度很好，耐心解答。 这是第2次购买，一如既往的好！,2023-10-13
R00439,P1552,U5163,1.0,客服很不专业，解决不了问题。,2023-11-03
R00440,P1112,U5390,2.0,性价比不高，不值得。 性价比不高，不值得，中规中矩，符合预期,2023-01-20
R00441,P1692,U5334,2.0,外观普通，功能有问题。 真的后悔购买，太糟了！ 暂时没发现什么问题，性价比不高，不值得,2023-06-08
R00442,P1939,U5632,,有点失望，和描述不符。 不满意，不会再买,2023-11-14
R00443,P1174,,3.0,用用看再说。,2023-02-08
R00444,P1069,U5293,3.0,暂时没发现什么问题。 没什么好说的，就这样吧。,2023-08-27
R00445,P1120,U5115,2.0,外观普通，功能有问题。 用用看再说,2023-01-14
R00446,P1048,U5287,5.0,外观漂亮，功能齐全。,2023-07-28
R00447,P1373,U5846,,外观普通，功能有问题。 真的后悔购买，太糟了！ 一次糟糕的购物体验，质量一般，有瑕疵,2023-11-27
R00448,P1186,U5457,1.0,,2023-04-29
R00449,P1518,U5151,3.0,还可以吧，一般般。 没什么好说的，就这样吧。,2023-04-04
R00450,P1890,U5526,1.0,不满意，不会再买。,2023-12-06
R00451,P1805,U5711,4.0,简直完美，超出预期。 这是第3次购买，一如既往的好！,2023-02-06
R00452,P1765,U5848,4.0,外观漂亮，功能齐全。,2023-01-08
R00453,P1287,U5088,3.0,物流还算正常。 有点失望，和描述不符,2023-12-31
R00454,P1292,U5269,2.0,不推荐，没什么用。 真的后悔购买，太糟了！,2023-08-08
R00455,P1687,U5901,3.0,还行，凑合用吧。,2023-10-20
R00456,P1062,U5363,1.0,有点失望，和描述不符。,2023-07-18
R00457,P1883,U5835,1.0,一次糟糕的购物体验。,2023-11-18
R00458,P1078,U5600,5.0,性价比很高，值得拥有。 这是第5次购买，一如既往的好！ 非常满意的一次购物，会回购的,2023-11-28
R00459,P1230,U5830,1.0,一次糟糕的购物体验。,2023-11-19
R00460,P1866,U5205,1.0,外观普通，功能有问题。 真的后悔购买，太糟了！,2023-02-20
R00461,P1887,U5796,2.0,不推荐，没什么用。 真的后悔购买，太糟了！ 还行，凑合用吧，简直完美，超出预期,2023-11-16
